T	NOAA NCDC DAILY FSOD AWND
julian_day	mph
   5.9995192E-41	    11.60000    
   5.9996594E-41	    10.40000    
   5.9997995E-41	    9.500000    
   5.9999396E-41	    6.300000    
   6.0000798E-41	    3.700000    
   6.0002199E-41	    5.500000    
   6.0003600E-41	    5.200000    
   6.0005002E-41	    9.600000    
   6.0006403E-41	    6.500000    
   6.0007804E-41	    7.300000    
   6.0009205E-41	    4.100000    
   6.0010607E-41	    4.200000    
   6.0012008E-41	    6.900000    
   6.0013409E-41	    7.800000    
   6.0014811E-41	    5.800000    
   6.0016212E-41	    5.700000    
   6.0017613E-41	    4.000000    
   6.0019015E-41	    11.20000    
   6.0020416E-41	    7.100000    
   6.0021817E-41	    7.300000    
   6.0023218E-41	    5.800000    
   6.0024620E-41	    3.700000    
   6.0026021E-41	    7.100000    
   6.0027422E-41	    10.30000    
   6.0028824E-41	    11.20000    
   6.0030225E-41	    5.200000    
   6.0031626E-41	    2.500000    
   6.0033028E-41	    2.700000    
   6.0034429E-41	    4.000000    
   6.0035830E-41	    8.600000    
   6.0037231E-41	    11.10000    
   6.0038633E-41	    7.000000    
   6.0040034E-41	    7.600000    
   6.0041435E-41	    11.30000    
   6.0042837E-41	    11.10000    
   6.0044238E-41	    9.700000    
   6.0045639E-41	    6.000000    
   6.0047040E-41	    6.800000    
   6.0048442E-41	    8.400001    
   6.0049843E-41	    7.500000    
   6.0051244E-41	    6.400000    
   6.0052646E-41	    6.300000    
   6.0054047E-41	    6.900000    
   6.0055448E-41	    7.200000    
   6.0056850E-41	    4.400000    
   6.0058251E-41	    4.800000    
   6.0059652E-41	    7.100000    
   6.0061053E-41	    8.700000    
   6.0062455E-41	    5.800000    
   6.0063856E-41	    8.900001    
   6.0065257E-41	    9.300000    
   6.0066659E-41	    13.10000    
   6.0068060E-41	    6.400000    
   6.0069461E-41	    7.700000    
   6.0070863E-41	    5.000000    
   6.0072264E-41	    5.500000    
   6.0073665E-41	    6.100000    
   6.0075066E-41	    6.900000    
   6.0076468E-41	    6.400000    
   6.0077869E-41	    8.300000    
   6.0079270E-41	    5.200000    
   6.0080672E-41	    6.400000    
   6.0082073E-41	    5.400000    
   6.0083474E-41	    6.200000    
   6.0084876E-41	    7.500000    
   6.0086277E-41	    7.700000    
   6.0087678E-41	    7.700000    
   6.0089079E-41	    9.400001    
   6.0090481E-41	    5.200000    
   6.0091882E-41	    5.900000    
   6.0093283E-41	    7.800000    
   6.0094685E-41	    6.500000    
   6.0096086E-41	    5.700000    
   6.0097487E-41	    7.900000    
   6.0098889E-41	    6.700000    
   6.0100290E-41	    6.600000    
   6.0101691E-41	    7.700000    
   6.0103092E-41	    7.000000    
   6.0104494E-41	    7.600000    
   6.0105895E-41	    8.100000    
   6.0107296E-41	    8.700000    
   6.0108698E-41	    5.500000    
   6.0110099E-41	    5.700000    
   6.0111500E-41	    10.40000    
   6.0112902E-41	    9.600000    
   6.0114303E-41	    7.500000    
   6.0115704E-41	    4.900000    
   6.0117105E-41	    9.800000    
   6.0118507E-41	    7.300000    
   6.0119908E-41	    5.800000    
   6.0121309E-41	    7.200000    
   6.0122711E-41	    8.200000    
   6.0124112E-41	    8.300000    
   6.0125513E-41	    8.500000    
   6.0126915E-41	    7.600000    
   6.0128316E-41	    6.100000    
   6.0129717E-41	    7.100000    
   6.0131118E-41	    5.600000    
   6.0132520E-41	    6.300000    
   6.0133921E-41	    5.100000    
   6.0135322E-41	    6.300000    
   6.0136724E-41	    8.000000    
   6.0138125E-41	    6.900000    
   6.0139526E-41	    9.400001    
   6.0140927E-41	    6.800000    
   6.0142329E-41	    7.200000    
   6.0143730E-41	    5.800000    
   6.0145131E-41	    6.700000    
   6.0146533E-41	    5.700000    
   6.0147934E-41	    6.100000    
   6.0149335E-41	    8.600000    
   6.0150737E-41	    7.100000    
   6.0152138E-41	    8.200000    
   6.0153539E-41	    6.900000    
   6.0154940E-41	    5.100000    
   6.0156342E-41	    5.900000    
   6.0157743E-41	    5.400000    
   6.0159144E-41	    5.200000    
   6.0160546E-41	    6.900000    
   6.0161947E-41	    6.100000    
   6.0163348E-41	    7.000000    
   6.0164750E-41	    5.500000    
   6.0166151E-41	    5.600000    
   6.0167552E-41	    5.000000    
   6.0168953E-41	    5.500000    
   6.0170355E-41	    5.400000    
   6.0171756E-41	    4.400000    
   6.0173157E-41	    5.700000    
   6.0174559E-41	    4.900000    
   6.0175960E-41	    6.300000    
   6.0177361E-41	    6.400000    
   6.0178763E-41	    7.000000    
   6.0180164E-41	    9.000000    
   6.0181565E-41	    7.900000    
   6.0182966E-41	    7.100000    
   6.0184368E-41	    7.600000    
   6.0185769E-41	    6.700000    
   6.0187170E-41	    4.900000    
   6.0188572E-41	    7.000000    
   6.0189973E-41	    8.100000    
   6.0191374E-41	    8.300000    
   6.0192776E-41	    6.000000    
   6.0194177E-41	    7.400000    
   6.0195578E-41	    6.500000    
   6.0196979E-41	    7.000000    
   6.0198381E-41	    6.700000    
   6.0199782E-41	    5.100000    
   6.0201183E-41	    6.600000    
   6.0202585E-41	    6.000000    
   6.0203986E-41	    5.800000    
   6.0205387E-41	    6.100000    
   6.0206789E-41	    5.700000    
   6.0208190E-41	    6.000000    
   6.0209591E-41	    4.900000    
   6.0210992E-41	    5.500000    
   6.0212394E-41	    4.600000    
   6.0213795E-41	    6.200000    
   6.0215196E-41	    4.900000    
   6.0216598E-41	    5.600000    
   6.0217999E-41	    4.600000    
   6.0219400E-41	    4.000000    
   6.0220802E-41	    6.000000    
   6.0222203E-41	    5.500000    
   6.0223604E-41	    6.200000    
   6.0225005E-41	    6.000000    
   6.0226407E-41	    5.400000    
   6.0227808E-41	    4.600000    
   6.0229209E-41	    12.20000    
   6.0230611E-41	    9.000000    
   6.0232012E-41	    9.200000    
   6.0233413E-41	    6.200000    
   6.0234814E-41	    6.000000    
   6.0236216E-41	    6.100000    
   6.0237617E-41	    6.500000    
   6.0239018E-41	    7.100000    
   6.0240420E-41	    4.500000    
   6.0241821E-41	    6.300000    
   6.0243222E-41	    5.500000    
   6.0244624E-41	    4.900000    
   6.0246025E-41	    5.200000    
   6.0247426E-41	    5.000000    
   6.0248827E-41	    4.700000    
   6.0250229E-41	    5.100000    
   6.0251630E-41	    4.600000    
   6.0253031E-41	    9.700000    
   6.0254433E-41	    7.700000    
   6.0255834E-41	    9.000000    
   6.0257235E-41	    7.400000    
   6.0258637E-41	    4.600000    
   6.0260038E-41	    4.900000    
   6.0261439E-41	    5.400000    
   6.0262840E-41	    3.700000    
   6.0264242E-41	    4.100000    
   6.0265643E-41	    5.000000    
   6.0267044E-41	    5.100000    
   6.0268446E-41	    4.900000    
   6.0269847E-41	    5.500000    
   6.0271248E-41	    5.400000    
   6.0272650E-41	    4.600000    
   6.0274051E-41	    5.300000    
   6.0275452E-41	    4.200000    
   6.0276853E-41	    7.600000    
   6.0278255E-41	    9.700000    
   6.0279656E-41	    5.000000    
   6.0281057E-41	    3.400000    
   6.0282459E-41	    3.700000    
   6.0283860E-41	    5.800000    
   6.0285261E-41	    4.100000    
   6.0286663E-41	    3.800000    
   6.0288064E-41	    2.300000    
   6.0289465E-41	    4.300000    
   6.0290866E-41	    4.300000    
   6.0292268E-41	    3.800000    
   6.0293669E-41	    4.200000    
   6.0295070E-41	    5.000000    
   6.0296472E-41	    4.700000    
   6.0297873E-41	    5.900000    
   6.0299274E-41	    9.300000    
   6.0300676E-41	    8.100000    
   6.0302077E-41	    5.400000    
   6.0303478E-41	    9.800000    
   6.0304879E-41	    12.50000    
   6.0306281E-41	    5.200000    
   6.0307682E-41	    4.800000    
   6.0309083E-41	    3.800000    
   6.0310485E-41	    4.000000    
   6.0311886E-41	    4.700000    
   6.0313287E-41	    9.300000    
   6.0314689E-41	    6.800000    
   6.0316090E-41	    6.800000    
   6.0317491E-41	    4.500000    
   6.0318892E-41	    8.500000    
   6.0320294E-41	    6.200000    
   6.0321695E-41	    4.200000    
   6.0323096E-41	    13.80000    
   6.0324498E-41	    8.600000    
   6.0325899E-41	    3.200000    
   6.0327300E-41	    6.400000    
   6.0328701E-41	    9.700000    
   6.0330103E-41	    3.900000    
   6.0331504E-41	    12.40000    
   6.0332905E-41	    7.600000    
   6.0334307E-41	    9.000000    
   6.0335708E-41	    9.700000    
   6.0337109E-41	    7.500000    
   6.0338511E-41	    14.00000    
   6.0339912E-41	    8.600000    
   6.0341313E-41	    6.200000    
   6.0342714E-41	    9.700000    
   6.0344116E-41	    7.100000    
   6.0345517E-41	    8.400001    
   6.0346918E-41	    5.400000    
   6.0348320E-41	    4.000000    
   6.0349721E-41	    3.700000    
   6.0351122E-41	    12.00000    
   6.0352524E-41	    18.00000    
   6.0353925E-41	    8.400001    
   6.0355326E-41	    4.600000    
   6.0356727E-41	    5.800000    
   6.0358129E-41	    6.400000    
   6.0359530E-41	    7.500000    
   6.0360931E-41	    12.30000    
   6.0362333E-41	    11.20000    
   6.0363734E-41	    10.40000    
   6.0365135E-41	    7.100000    
   6.0366537E-41	    14.80000    
   6.0367938E-41	    12.30000    
   6.0369339E-41	    4.300000    
   6.0370740E-41	    10.50000    
   6.0372142E-41	    16.70000    
   6.0373543E-41	    13.80000    
   6.0374944E-41	    12.90000    
   6.0376346E-41	    9.800000    
   6.0377747E-41	    14.10000    
   6.0379148E-41	    16.10000    
   6.0380550E-41	    8.400001    
   6.0381951E-41	    6.900000    
   6.0383352E-41	    9.600000    
   6.0384753E-41	    9.600000    
   6.0386155E-41	    9.300000    
   6.0387556E-41	    11.50000    
   6.0388957E-41	    12.30000    
   6.0390359E-41	    8.100000    
   6.0391760E-41	    14.90000    
   6.0393161E-41	    10.70000    
   6.0394563E-41	    12.80000    
   6.0395964E-41	    12.00000    
   6.0397365E-41	    9.300000    
   6.0398766E-41	    5.300000    
   6.0400168E-41	    9.700000    
   6.0401569E-41	    12.20000    
   6.0402970E-41	    16.70000    
   6.0404372E-41	    10.90000    
   6.0405773E-41	    11.20000    
   6.0407174E-41	    12.80000    
   6.0408575E-41	    12.00000    
   6.0409977E-41	    11.60000    
   6.0411378E-41	    9.200000    
   6.0412779E-41	    4.800000    
   6.0414181E-41	    6.000000    
   6.0415582E-41	    4.200000    
   6.0416983E-41	    4.300000    
   6.0418385E-41	    4.700000    
   6.0419786E-41	    3.700000    
   6.0421187E-41	    9.600000    
   6.0422588E-41	    9.700000    
   6.0423990E-41	    12.70000    
   6.0425391E-41	    12.70000    
   6.0426792E-41	    9.900001    
   6.0428194E-41	    8.400001    
   6.0429595E-41	    11.40000    
   6.0430996E-41	    12.80000    
   6.0432398E-41	    11.60000    
   6.0433799E-41	    8.600000    
   6.0435200E-41	    14.90000    
   6.0436601E-41	    10.10000    
   6.0438003E-41	    10.80000    
   6.0439404E-41	    9.500000    
   6.0440805E-41	    11.30000    
   6.0442207E-41	    7.400000    
   6.0443608E-41	    5.100000    
   6.0445009E-41	    7.000000    
   6.0446411E-41	    8.800000    
   6.0447812E-41	    10.60000    
   6.0449213E-41	    7.900000    
   6.0450614E-41	    8.500000    
   6.0452016E-41	    10.40000    
   6.0453417E-41	    12.40000    
   6.0454818E-41	    6.600000    
   6.0456220E-41	    15.00000    
   6.0457621E-41	    11.60000    
   6.0459022E-41	    5.400000    
   6.0460424E-41	    4.100000    
   6.0461825E-41	    3.500000    
   6.0463226E-41	    3.400000    
   6.0464627E-41	    6.900000    
   6.0466029E-41	    7.800000    
   6.0467430E-41	    5.900000    
   6.0468831E-41	    6.500000    
   6.0470233E-41	    5.700000    
   6.0471634E-41	    5.800000    
   6.0473035E-41	    6.800000    
   6.0474437E-41	    9.300000    
   6.0475838E-41	    11.30000    
   6.0477239E-41	    9.800000    
   6.0478640E-41	    9.800000    
   6.0480042E-41	    10.20000    
   6.0481443E-41	    8.800000    
   6.0482844E-41	    8.200000    
   6.0484246E-41	    9.200000    
   6.0485647E-41	    9.300000    
   6.0487048E-41	    8.300000    
   6.0488450E-41	    8.600000    
   6.0489851E-41	    9.400001    
   6.0491252E-41	    9.300000    
   6.0492653E-41	    10.70000    
   6.0494055E-41	    8.100000    
   6.0495456E-41	    5.000000    
   6.0496857E-41	    5.400000    
   6.0498259E-41	    10.40000    
   6.0499660E-41	    8.700000    
   6.0501061E-41	    4.300000    
   6.0502462E-41	    6.000000    
   6.0503864E-41	    8.000000    
   6.0505265E-41	    7.800000    
   6.0506666E-41	    4.500000    
   6.0508068E-41	    4.200000    
   6.0509469E-41	    5.600000    
   6.0510870E-41	    7.800000    
   6.0512272E-41	    6.300000    
   6.0513673E-41	    8.300000    
   6.0515074E-41	    12.70000    
   6.0516475E-41	    6.000000    
   6.0517877E-41	    5.200000    
   6.0519278E-41	    7.700000    
   6.0520679E-41	    5.500000    
   6.0522081E-41	    4.700000    
   6.0523482E-41	    4.200000    
   6.0524883E-41	    7.500000    
   6.0526285E-41	    7.000000    
   6.0527686E-41	    8.600000    
   6.0529087E-41	    9.100000    
   6.0530488E-41	    4.200000    
   6.0531890E-41	    9.900001    
   6.0533291E-41	    7.300000    
   6.0534692E-41	    4.700000    
   6.0536094E-41	    3.700000    
   6.0537495E-41	    7.600000    
   6.0538896E-41	    6.600000    
   6.0540298E-41	    9.300000    
   6.0541699E-41	    8.100000    
   6.0543100E-41	    6.700000    
   6.0544501E-41	    4.500000    
   6.0545903E-41	    3.400000    
   6.0547304E-41	    8.300000    
   6.0548705E-41	    8.800000    
   6.0550107E-41	    6.900000    
   6.0551508E-41	    9.100000    
   6.0552909E-41	    6.900000    
   6.0554311E-41	    7.000000    
   6.0555712E-41	    4.700000    
   6.0557113E-41	    5.200000    
   6.0558514E-41	    5.200000    
   6.0559916E-41	    7.200000    
   6.0561317E-41	    8.900001    
   6.0562718E-41	   10.000000    
   6.0564120E-41	    7.300000    
   6.0565521E-41	    5.800000    
   6.0566922E-41	    7.000000    
   6.0568324E-41	    5.800000    
   6.0569725E-41	    5.800000    
   6.0571126E-41	    4.200000    
   6.0572527E-41	    5.600000    
   6.0573929E-41	    5.600000    
   6.0575330E-41	    5.800000    
   6.0576731E-41	    6.300000    
   6.0578133E-41	    5.100000    
   6.0579534E-41	    7.400000    
   6.0580935E-41	    8.600000    
   6.0582337E-41	    8.600000    
   6.0583738E-41	    9.100000    
   6.0585139E-41	    9.000000    
   6.0586540E-41	    6.200000    
   6.0587942E-41	    7.400000    
   6.0589343E-41	    7.300000    
   6.0590744E-41	    7.100000    
   6.0592146E-41	    7.100000    
   6.0593547E-41	    6.700000    
   6.0594948E-41	    6.000000    
   6.0596349E-41	    6.600000    
   6.0597751E-41	    6.700000    
   6.0599152E-41	    7.700000    
   6.0600553E-41	    7.100000    
   6.0601955E-41	    9.900001    
   6.0603356E-41	    9.400001    
   6.0604757E-41	    5.800000    
   6.0606159E-41	    6.500000    
   6.0607560E-41	    7.400000    
   6.0608961E-41	    7.500000    
   6.0610362E-41	    8.000000    
   6.0611764E-41	    8.100000    
   6.0613165E-41	    6.700000    
   6.0614566E-41	    7.700000    
   6.0615968E-41	    8.200000    
   6.0617369E-41	    7.000000    
   6.0618770E-41	    6.100000    
   6.0620172E-41	    6.500000    
   6.0621573E-41	    8.500000    
   6.0622974E-41	    8.500000    
   6.0624375E-41	    8.100000    
   6.0625777E-41	    6.000000    
   6.0627178E-41	    7.700000    
   6.0628579E-41	    8.600000    
   6.0629981E-41	    6.300000    
   6.0631382E-41	   10.000000    
   6.0632783E-41	    9.800000    
   6.0634185E-41	    7.300000    
   6.0635586E-41	    8.300000    
   6.0636987E-41	    9.200000    
   6.0638388E-41	    9.600000    
   6.0639790E-41	    9.000000    
   6.0641191E-41	    7.600000    
   6.0642592E-41	    7.800000    
   6.0643994E-41	    6.300000    
   6.0645395E-41	    6.900000    
   6.0646796E-41	    6.900000    
   6.0648198E-41	    7.800000    
   6.0649599E-41	    7.900000    
   6.0651000E-41	    10.20000    
   6.0652401E-41	    10.70000    
   6.0653803E-41	    7.600000    
   6.0655204E-41	    8.700000    
   6.0656605E-41	    10.90000    
   6.0658007E-41	    5.600000    
   6.0659408E-41	    6.900000    
   6.0660809E-41	    9.000000    
   6.0662211E-41	    9.300000    
   6.0663612E-41	    9.100000    
   6.0665013E-41	    11.00000    
   6.0666414E-41	    10.70000    
   6.0667816E-41	    9.400001    
   6.0669217E-41	    7.300000    
   6.0670618E-41	    8.000000    
   6.0672020E-41	    7.300000    
   6.0673421E-41	    6.300000    
   6.0674822E-41	    7.500000    
   6.0676224E-41	    7.000000    
   6.0677625E-41	    9.900001    
   6.0679026E-41	    6.100000    
   6.0680427E-41	    6.800000    
   6.0681829E-41	    5.700000    
   6.0683230E-41	    5.100000    
   6.0684631E-41	    6.800000    
   6.0686033E-41	    8.000000    
   6.0687434E-41	    9.200000    
   6.0688835E-41	    7.800000    
   6.0690236E-41	    10.70000    
   6.0691638E-41	    7.000000    
   6.0693039E-41	    8.000000    
   6.0694440E-41	    9.900001    
   6.0695842E-41	    8.500000    
   6.0697243E-41	    8.300000    
   6.0698644E-41	    8.300000    
   6.0700046E-41	    5.900000    
   6.0701447E-41	    7.100000    
   6.0702848E-41	    6.200000    
   6.0704249E-41	    6.700000    
   6.0705651E-41	    6.800000    
   6.0707052E-41	    7.400000    
   6.0708453E-41	    5.600000    
   6.0709855E-41	    9.100000    
